url,categories,category_percentages,main_category,cleanup_message
https://en.wikipedia.org/wiki/List_of_schools_in_the_United_Arab_Emirates,"['Lists of schools by country', 'Schools in the United Arab Emirates', 'United Arab Emirates education-related lists', 'Lists of organisations based in the United Arab Emirates', 'Lists of buildings and structures in the United Arab Emirates', 'Lists of schools in Asia']","{'Science': 0.19, 'Art': 49.23, 'Culture': 49.23, 'History': 0.57, 'Politics': 0.19, 'Environment': 0.19, 'Technology': 0.19, 'Economics': 0.19}",Art,['This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( October 2017 )']
https://en.wikipedia.org/wiki/List_of_shopping_malls_in_Croatia,"['Shopping malls in Croatia', 'Lists of shopping malls', 'Lists of buildings and structures in Croatia']","{'Science': 0.51, 'Art': 29.8, 'Culture': 47.98, 'History': 19.69, 'Politics': 0.51, 'Environment': 0.51, 'Technology': 0.51, 'Economics': 0.51}",Culture,['This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2013 )']
https://en.wikipedia.org/wiki/List_of_slums,"['Lists of city lists', 'Lists of slums', 'Lists of places']","{'Science': 0.69, 'Art': 47.22, 'Culture': 47.22, 'History': 2.08, 'Politics': 0.7, 'Environment': 0.69, 'Technology': 0.69, 'Economics': 0.69}",Art,"['This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( December 2015 )', 'This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""List of slums"" – news · newspapers · books · scholar · JSTOR ( December 2015 ) ( Learn how and when to remove this message )']"
"https://en.wikipedia.org/wiki/List_of_sports_teams_in_Des_Moines,_Iowa","['Sports in Des Moines, Iowa', 'Lists of sports clubs and teams in the United States', 'Iowa sports-related lists']","{'Science': 0.37, 'Art': 48.52, 'Culture': 48.52, 'History': 1.11, 'Politics': 0.37, 'Environment': 0.37, 'Technology': 0.37, 'Economics': 0.37}",Art,"['This article does not cite any sources . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed . Find sources: ""List of sports teams in Des Moines, Iowa"" – news · newspapers · books · scholar · JSTOR ( May 2017 ) ( Learn how and when to remove this message )', 'This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article does not cite any sources . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed . Find sources: ""List of sports teams in Des Moines, Iowa"" – news · newspapers · books · scholar · JSTOR ( May 2017 ) ( Learn how and when to remove this message ) This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2017 ) ( Learn how and when to remove this message )', 'This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2017 )']"
https://en.wikipedia.org/wiki/List_of_steepest_roads_and_streets,"['Transport-related lists of superlatives', 'Lists of roads', 'Lists of streets']","{'Science': 0.62, 'Art': 47.53, 'Culture': 47.53, 'History': 1.85, 'Politics': 0.62, 'Environment': 0.62, 'Technology': 0.62, 'Economics': 0.62}",Art,"[""Some of this article's listed sources may not be reliable . Please help improve this article by looking for better, more reliable sources. Unreliable citations may be challenged and removed. ( August 2022 ) ( Learn how and when to remove this message )"", ""This article may be better presented in list format to meet Wikipedia's quality standards . Please help improve this article by converting it into a standalone or embedded list. ( August 2022 )"", 'This list is incomplete ; you can help by adding missing items . ( August 2022 )']"
https://en.wikipedia.org/wiki/List_of_television_theme_music,"['Television theme songs', 'Lists of songs']","{'Science': 0.93, 'Art': 37.96, 'Culture': 37.96, 'History': 11.11, 'Politics': 0.93, 'Environment': 9.26, 'Technology': 0.93, 'Economics': 0.93}",Art,['This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 )']
https://en.wikipedia.org/wiki/List_of_tertiary_institutions_in_Ogun_State,"['Lists of universities and colleges in Nigeria', 'Education in Ogun State']","{'Science': 0.69, 'Art': 47.22, 'Culture': 47.22, 'History': 2.08, 'Politics': 0.69, 'Environment': 0.69, 'Technology': 0.69, 'Economics': 0.69}",Art,"['This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""List of tertiary institutions in Ogun State"" – news · newspapers · books · scholar · JSTOR ( April 2016 ) ( Learn how and when to remove this message )', 'This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( February 2021 )']"
https://en.wikipedia.org/wiki/List_of_think_tanks_in_India,"['Lists of organisations based in India', 'Think tanks based in India', 'Lists of think tanks']","{'Science': 17.13, 'Art': 48.15, 'Culture': 31.49, 'History': 1.39, 'Politics': 0.46, 'Environment': 0.46, 'Technology': 0.46, 'Economics': 0.46}",Art,['This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( December 2023 )']
https://en.wikipedia.org/wiki/List_of_top_10_singles_in_2020_(France),"['2020 in French music', '2020 record charts', 'French record charts', 'Lists of top 10 songs']","{'Science': 0.51, 'Art': 47.98, 'Culture': 47.98, 'History': 1.52, 'Politics': 0.51, 'Environment': 0.51, 'Technology': 0.51, 'Economics': 0.51}",Art,['This list contains entries that may be out of scope and need to be evaluated for removal . Please help to clean it up by removing items that do not meet the inclusion criteria agreed upon on the talk page . Additional discussion related to this cleanup effort can be found at Wikipedia talk:WikiProject Songs#List of top 10 singles in X year (France) . ( January 2024 )']
https://en.wikipedia.org/wiki/List_of_top_10_singles_in_2021_(France),"['2021 in French music', '2021 record charts', 'French record charts', 'Lists of top 10 songs']","{'Science': 0.51, 'Art': 47.98, 'Culture': 47.98, 'History': 1.52, 'Politics': 0.51, 'Environment': 0.51, 'Technology': 0.51, 'Economics': 0.51}",Art,['This list contains entries that may be out of scope and need to be evaluated for removal . Please help to clean it up by removing items that do not meet the inclusion criteria agreed upon on the talk page . Additional discussion related to this cleanup effort can be found at Wikipedia talk:WikiProject Songs#List of top 10 singles in X year (France) . ( January 2024 )']
https://en.wikipedia.org/wiki/List_of_top_10_singles_in_2022_(France),"['2022 in French music', '2022 record charts', 'French record charts', 'Lists of top 10 songs']","{'Science': 0.51, 'Art': 47.98, 'Culture': 47.98, 'History': 1.52, 'Politics': 0.51, 'Environment': 0.51, 'Technology': 0.51, 'Economics': 0.51}",Art,['This list contains entries that may be out of scope and need to be evaluated for removal . Please help to clean it up by removing items that do not meet the inclusion criteria agreed upon on the talk page . Additional discussion related to this cleanup effort can be found at Wikipedia talk:WikiProject Songs#List of top 10 singles in X year (France) . ( January 2024 )']
https://en.wikipedia.org/wiki/List_of_top_10_singles_in_2023_(France),"['2023 in French music', '2023 record charts', 'French record charts', 'Lists of top 10 songs']","{'Science': 0.51, 'Art': 47.98, 'Culture': 47.98, 'History': 1.52, 'Politics': 0.51, 'Environment': 0.51, 'Technology': 0.51, 'Economics': 0.51}",Art,['This list contains entries that may be out of scope and need to be evaluated for removal . Please help to clean it up by removing items that do not meet the inclusion criteria agreed upon on the talk page . Additional discussion related to this cleanup effort can be found at Wikipedia talk:WikiProject Songs#List of top 10 singles in X year (France) . ( January 2024 )']
https://en.wikipedia.org/wiki/List_of_tourist_attractions_in_Surat,"['Places of local interest needing cleanup', 'Tourist attractions in Surat', 'Lists of tourist attractions in India by populated place', 'Lists of tourist attractions in Gujarat', 'Surat-related lists']","{'Science': 0.25, 'Art': 48.99, 'Culture': 48.99, 'History': 0.76, 'Politics': 0.25, 'Environment': 0.25, 'Technology': 0.25, 'Economics': 0.25}",Art,"['This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( November 2017 )', 'This article on a place of local interest may need more verifiable and notable information . Please review the essay guide and help improve the article . ( February 2021 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/List_of_uninhabited_regions,"['Lists by region', 'Uninhabited geographic entities']","{'Science': 0.93, 'Art': 21.3, 'Culture': 46.3, 'History': 27.77, 'Politics': 0.93, 'Environment': 0.93, 'Technology': 0.93, 'Economics': 0.93}",Culture,"['This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""List of uninhabited regions"" – news · newspapers · books · scholar · JSTOR ( May 2023 ) ( Learn how and when to remove this message )', 'This list contains entries that may be out of scope and need to be evaluated for removal . Please help to clean it up by removing items that do not meet the inclusion criteria agreed upon on the talk page . ( May 2023 )', 'This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . ( May 2023 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/List_of_unit_testing_frameworks,['Unit testing frameworks'],"{'Science': 1.39, 'Art': 44.44, 'Culture': 44.44, 'History': 4.17, 'Politics': 1.39, 'Environment': 1.39, 'Technology': 1.39, 'Economics': 1.39}",Art,"['This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article uses bare URLs , which are uninformative and vulnerable to link rot . Please consider converting them to full citations to ensure the article remains verifiable and maintains a consistent citation style. Several templates and tools are available to assist in formatting, such as reFill ( documentation ) and Citation bot ( documentation ) . ( August 2022 ) ( Learn how and when to remove this message ) This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2018 ) ( Learn how and when to remove this message )', 'This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2018 )', 'This article uses bare URLs , which are uninformative and vulnerable to link rot . Please consider converting them to full citations to ensure the article remains verifiable and maintains a consistent citation style. Several templates and tools are available to assist in formatting, such as reFill ( documentation ) and Citation bot ( documentation ) . ( August 2022 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/List_of_universities_in_Cameroon,"['Cameroon education-related lists', 'Universities in Cameroon', 'Lists of universities and colleges in Africa', 'Lists of universities and colleges by country']","{'Science': 0.37, 'Art': 41.69, 'Culture': 41.69, 'History': 7.94, 'Politics': 0.37, 'Environment': 7.2, 'Technology': 0.37, 'Economics': 0.37}",Art,"['This article includes a list of general references , but it lacks sufficient corresponding inline citations . Please help to improve this article by introducing more precise citations. ( August 2022 ) ( Learn how and when to remove this message )', 'This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2025 )']"
https://en.wikipedia.org/wiki/List_of_universities_in_Liberia,"['Universities in Liberia', 'Liberia education-related lists', 'Lists of universities and colleges in Africa', 'Lists of universities and colleges by country']","{'Science': 0.37, 'Art': 48.52, 'Culture': 48.52, 'History': 1.11, 'Politics': 0.37, 'Environment': 0.37, 'Technology': 0.37, 'Economics': 0.37}",Art,['This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( August 2024 )']
https://en.wikipedia.org/wiki/List_of_universities_in_Nigeria,"['Lists of universities and colleges in Africa', 'Lists of universities and colleges in Nigeria', 'Nigeria education-related lists', 'Universities and colleges in Nigeria', 'Lists of universities and colleges by country']","{'Science': 0.28, 'Art': 48.89, 'Culture': 48.89, 'History': 0.83, 'Politics': 0.28, 'Environment': 0.28, 'Technology': 0.28, 'Economics': 0.28}",Art,['This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( August 2023 )']
https://en.wikipedia.org/wiki/List_of_universities_in_Zambia,"['Zambia education-related lists', 'Lists of universities and colleges in Africa', 'Universities in Zambia', 'Lists of universities and colleges by country']","{'Science': 0.37, 'Art': 48.52, 'Culture': 48.52, 'History': 1.11, 'Politics': 0.37, 'Environment': 0.37, 'Technology': 0.37, 'Economics': 0.37}",Art,['This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( March 2023 )']
https://en.wikipedia.org/wiki/List_of_unproduced_20th_Century_Studios_animated_projects,"['20th Century Fox Animation films', '20th Century Animation films', 'Television series by Fox Television Animation', 'Cancelled films', 'Unproduced television shows', 'Lists of American animated films', '20th Century Fox animated films', '20th Century Studios animated films', 'Fox animation']","{'Science': 3.38, 'Art': 5.7, 'Culture': 2.49, 'History': 16.71, 'Politics': 0.17, 'Environment': 16.36, 'Technology': 27.6, 'Economics': 27.6}",Technology,['This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( January 2022 )']
https://en.wikipedia.org/wiki/List_of_vaping_bans_in_the_United_States,"['Smoking cessation', 'Electronic cigarettes', 'States of the United States law-related lists', 'United States environment-related lists', 'United States health-related lists']","{'Science': 0.26, 'Art': 26.2, 'Culture': 48.94, 'History': 23.54, 'Politics': 0.26, 'Environment': 0.26, 'Technology': 0.26, 'Economics': 0.26}",Culture,"['This list (which may have dates, numbers, etc.) may be better in a sortable table format. Please help improve this list or discuss it on the talk page . ( January 2024 )']"
https://en.wikipedia.org/wiki/List_of_venues_in_the_United_Kingdom,"['Entertainment venues in the United Kingdom', 'Lists of buildings and structures in the United Kingdom', 'Lists of entertainment venues']","{'Science': 0.43, 'Art': 48.29, 'Culture': 48.29, 'History': 1.28, 'Politics': 0.43, 'Environment': 0.43, 'Technology': 0.43, 'Economics': 0.43}",Art,"['This article contains a list that has not been properly sorted . See MOS:LISTSORT for more information. Please improve this article if you can. ( November 2024 )', 'This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""List of venues in the United Kingdom"" – news · newspapers · books · scholar · JSTOR ( December 2008 ) ( Learn how and when to remove this message )', 'This list (which may have dates, numbers, etc.) may be better in a sortable table format. Please help improve this list or discuss it on the talk page . ( November 2024 )', 'This section needs additional citations for verification . Please help improve this article by adding citations to reliable sources in this section. Unsourced material may be challenged and removed. Find sources: ""List of venues in the United Kingdom"" – news · newspapers · books · scholar · JSTOR ( November 2019 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/List_of_works_and_exhibitions_by_Mario_Testino,['Lists of photographs'],"{'Science': 1.85, 'Art': 42.59, 'Culture': 42.59, 'History': 5.56, 'Politics': 1.85, 'Environment': 1.85, 'Technology': 1.85, 'Economics': 1.85}",Art,"['The topic of this article may not meet Wikipedia\'s notability guideline for stand-alone lists . Please help to demonstrate the notability of the topic by citing reliable secondary sources that are independent of the topic and provide significant coverage of it beyond a mere trivial mention. If notability cannot be shown, the article is likely to be merged , redirected , or deleted . Find sources: ""List of works and exhibitions by Mario Testino"" – news · newspapers · books · scholar · JSTOR ( May 2023 ) ( Learn how and when to remove this message )', 'This article contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( May 2023 )', 'This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) The topic of this article may not meet Wikipedia\'s notability guideline for stand-alone lists . Please help to demonstrate the notability of the topic by citing reliable secondary sources that are independent of the topic and provide significant coverage of it beyond a mere trivial mention. If notability cannot be shown, the article is likely to be merged , redirected , or deleted . Find sources: ""List of works and exhibitions by Mario Testino"" – news · newspapers · books · scholar · JSTOR ( May 2023 ) ( Learn how and when to remove this message ) This article contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( May 2023 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/List_of_works_based_on_Peter_Pan,"['Works based on Peter Pan', 'Lists of works based on plays', 'Scottish fiction']","{'Science': 0.51, 'Art': 25.81, 'Culture': 47.98, 'History': 23.69, 'Politics': 0.51, 'Environment': 0.51, 'Technology': 0.51, 'Economics': 0.51}",Culture,"['It has been suggested that this section be split out  into another article. ( Discuss ) (July 2024)', 'This list (which may have dates, numbers, etc.) may be better in a sortable table format. Please help improve this list or discuss it on the talk page . ( July 2024 )']"
https://en.wikipedia.org/wiki/Little_Italy,"['Little Italys', 'Italian diaspora']","{'Science': 1.11, 'Art': 25.56, 'Culture': 25.56, 'History': 23.33, 'Politics': 21.11, 'Environment': 1.11, 'Technology': 1.11, 'Economics': 1.11}",Art,"['This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( November 2024 )', 'This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Little Italy"" – news · newspapers · books · scholar · JSTOR ( November 2024 ) ( Learn how and when to remove this message )', 'This section needs additional citations for verification . Please help improve this article by adding citations to reliable sources in this section. Unsourced material may be challenged and removed. Find sources: ""Little Italy"" – news · newspapers · books · scholar · JSTOR ( March 2025 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/Log_flume_(ride),"['Log flume rides', 'Water rides']","{'Science': 0.93, 'Art': 4.63, 'Culture': 4.63, 'History': 2.78, 'Politics': 0.93, 'Environment': 0.93, 'Technology': 42.59, 'Economics': 42.59}",Technology,['This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( June 2024 )']
https://en.wikipedia.org/wiki/Logan_Brothers_Rugby_League_Football_Club,"['Rugby clubs established in 1977', '1977 establishments in Australia', 'Rugby league teams in Brisbane', 'Logan City', 'National Rugby League expansion teams', 'Rugby league team stubs', 'Australian sports team stubs']","{'Science': 0.22, 'Art': 49.11, 'Culture': 49.11, 'History': 0.67, 'Politics': 0.22, 'Environment': 0.22, 'Technology': 0.22, 'Economics': 0.22}",Art,"['This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2015 )', 'This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Logan Brothers Rugby League Football Club"" – news · newspapers · books · scholar · JSTOR ( April 2024 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/Londiani,"['Kericho County', 'Kenya geography stubs']","{'Science': 0.93, 'Art': 37.72, 'Culture': 37.72, 'History': 11.36, 'Politics': 9.5, 'Environment': 0.93, 'Technology': 0.93, 'Economics': 0.93}",Art,"['This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Londiani"" – news · newspapers · books · scholar · JSTOR ( January 2009 ) ( Learn how and when to remove this message ) This article relies largely or entirely on a single source . Relevant discussion may be found on the talk page . Please help improve this article by introducing  citations to additional sources . Find sources: ""Londiani"" – news · newspapers · books · scholar · JSTOR ( November 2023 ) ( Learn how and when to remove this message )', 'This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( March 2024 )', 'This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Londiani"" – news · newspapers · books · scholar · JSTOR ( January 2009 ) ( Learn how and when to remove this message )', 'This article relies largely or entirely on a single source . Relevant discussion may be found on the talk page . Please help improve this article by introducing  citations to additional sources . Find sources: ""Londiani"" – news · newspapers · books · scholar · JSTOR ( November 2023 )']"
https://en.wikipedia.org/wiki/Los_Americans,"['2011 American television series debuts', '2010s American drama television series', 'American English-language television shows', 'Television shows filmed in Los Angeles', 'Hispanic and Latino American television']","{'Science': 0.24, 'Art': 1.21, 'Culture': 1.21, 'History': 48.55, 'Politics': 6.88, 'Environment': 41.43, 'Technology': 0.24, 'Economics': 0.24}",History,"['This article contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( August 2018 )', 'This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Los Americans"" – news · newspapers · books · scholar · JSTOR ( July 2016 ) ( Learn how and when to remove this message ) This article\'s lead section may be too short to adequately summarize the key points . Please consider expanding the lead to provide an accessible overview of all important aspects of the article. ( July 2016 ) ( Learn how and when to remove this message )', 'This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Los Americans"" – news · newspapers · books · scholar · JSTOR ( July 2016 ) ( Learn how and when to remove this message )', ""This article's lead section may be too short to adequately summarize the key points . Please consider expanding the lead to provide an accessible overview of all important aspects of the article. ( July 2016 )""]"
https://en.wikipedia.org/wiki/Lothrop_Stoddard,"['1883 births', '1950 deaths', 'Writers from Brookline, Massachusetts', 'Harvard College alumni', 'American birth control activists', 'American critics of Islam', 'American Eugenics Society members', 'American male journalists', 'American Ku Klux Klan members', 'American Nazis', 'American white nationalists', '20th-century American historians', 'American male non-fiction writers', 'Boston University School of Law alumni', '20th-century American male writers', 'Historians from Massachusetts', '20th-century American political scientists', 'Anti-Asian sentiment in the United States', 'Anti-Japanese sentiment in the United States']","{'Science': 1.25, 'Art': 1.59, 'Culture': 48.5, 'History': 48.32, 'Politics': 0.09, 'Environment': 0.09, 'Technology': 0.09, 'Economics': 0.09}",Culture,['This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( January 2025 )']
https://en.wikipedia.org/wiki/Luis_Fernando_Rizo-Salom,"['1971 births', '2013 deaths', 'Colombian people of Lebanese descent', 'Colombian composers', 'Colombian musicians', 'Colombian classical musicians', 'French classical composers', 'French male classical composers', 'French male musicians', '20th-century classical composers', 'Colombian emigrants to France', '20th-century French composers', '20th-century French male musicians']","{'Science': 32.31, 'Art': 32.91, 'Culture': 0.75, 'History': 16.94, 'Politics': 0.15, 'Environment': 16.64, 'Technology': 0.15, 'Economics': 0.15}",Art,"['This article contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( August 2022 )']"
"https://en.wikipedia.org/wiki/Lumen_Christi_International_High_School,_Uromi",['Secondary schools in Edo State'],"{'Science': 1.11, 'Art': 45.55, 'Culture': 45.56, 'History': 3.33, 'Politics': 1.11, 'Environment': 1.11, 'Technology': 1.11, 'Economics': 1.11}",Culture,"['This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This article relies excessively on references to primary sources . Please improve this article by adding secondary or tertiary sources . Find sources: ""Lumen Christi International High School, Uromi"" – news · newspapers · books · scholar · JSTOR ( May 2021 ) ( Learn how and when to remove this message ) This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Lumen Christi International High School, Uromi"" – news · newspapers · books · scholar · JSTOR ( August 2021 ) ( Learn how and when to remove this message ) This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2021 ) ( Learn how and when to remove this message )', 'This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( May 2021 )', 'This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""Lumen Christi International High School, Uromi"" – news · newspapers · books · scholar · JSTOR ( August 2021 ) ( Learn how and when to remove this message )', 'This article relies excessively on references to primary sources . Please improve this article by adding secondary or tertiary sources . Find sources: ""Lumen Christi International High School, Uromi"" – news · newspapers · books · scholar · JSTOR ( May 2021 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/Lydia_Sigourney_bibliography,"['Bibliographies by writer', 'Bibliographies of American writers', 'Poetry bibliographies']","{'Science': 0.69, 'Art': 35.0, 'Culture': 47.22, 'History': 14.31, 'Politics': 0.69, 'Environment': 0.69, 'Technology': 0.69, 'Economics': 0.69}",Culture,"['This article relies largely or entirely on a single source . Relevant discussion may be found on the talk page . Please help improve this article by introducing  citations to additional sources . Find sources: ""Lydia Sigourney bibliography"" – news · newspapers · books · scholar · JSTOR ( August 2023 )', 'This list (which may have dates, numbers, etc.) may be better in a sortable table format. Please help improve this list or discuss it on the talk page . ( May 2025 )']"
https://en.wikipedia.org/wiki/MSConfig,"['Windows components', 'Windows administration', 'Configuration management', 'Windows 98']","{'Science': 0.69, 'Art': 47.22, 'Culture': 47.22, 'History': 2.08, 'Politics': 0.69, 'Environment': 0.69, 'Technology': 0.69, 'Economics': 0.69}",Art,['This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( April 2011 )']
https://en.wikipedia.org/wiki/Machiko_Kawana,"['1983 births', 'Living people', 'Voice actresses from Tokyo', 'Aoni Production voice actors', 'Japanese voice actor stubs']","{'Science': 47.04, 'Art': 48.52, 'Culture': 1.85, 'History': 1.11, 'Politics': 0.37, 'Environment': 0.37, 'Technology': 0.37, 'Economics': 0.37}",Art,"['This article contains a list that has not been properly sorted .\xa0Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this article if you can. ( October 2015 )', 'This biography of a living person includes a list of general references , but it lacks sufficient corresponding inline citations . Contentious material about living persons that is unsourced or poorly sourced must be removed immediately , especially if potentially libelous or harmful. Please help to improve this article by introducing more precise citations. ( October 2015 ) ( Learn how and when to remove this message )']"
https://en.wikipedia.org/wiki/Mad_Libs,"['Word games', 'Book series introduced in 1958', 'Random text generation', 'Comedy books']","{'Science': 29.3, 'Art': 31.32, 'Culture': 2.53, 'History': 18.18, 'Politics': 17.17, 'Environment': 0.51, 'Technology': 0.51, 'Economics': 0.51}",Art,['This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( January 2022 )']
https://en.wikipedia.org/wiki/Madanpur_Khadar_Village,['Villages in South East Delhi district'],"{'Science': 0.93, 'Art': 21.3, 'Culture': 21.3, 'History': 27.78, 'Politics': 0.93, 'Environment': 25.92, 'Technology': 0.93, 'Economics': 0.93}",History,"['This section does not cite any sources . Please help improve this section by adding citations to reliable sources . Unsourced material may be challenged and removed . ( October 2022 ) ( Learn how and when to remove this message )', 'This section may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( October 2022 )']"
